"","V1","V2","V3","V4","V5","V6","V7","V8","initiale","err_initiale"
"51",10.884,11.254,9.759,10.6323333333333,0.778625926445641,0.449539888231413,2009,0,12.3333333333333,0.378593889720018
"52",12.607,11.275,11.937,11.9396666666667,0.666004003991967,0.384517590986131,2009,1,12.7666666666667,0.378593889720018
"53",11.632,9.798,10.954,10.7946666666667,0.927323747853646,0.535390615449235,2009,2,11.8,0.378593889720018
"54",11.62,11.748,11.989,11.7856666666667,0.187361504406144,0.108173215004661,2009,3,13.2,0.378593889720018
"55",10.959,11.296,11.034,11.0963333333333,0.176935958282462,0.102154023143704,2009,4,12.5666666666667,0.378593889720018
"56",12.079,12.404,11.869,12.1173333333333,0.269552097623694,0.155625976123668,2009,5,12.6,0.378593889720018
"57",12.076,12.044,11.256,11.792,0.464465283955647,0.268159156721029,2009,6,12.3666666666667,0.378593889720018
"58",12.082,11.152,13.218,12.1506666666667,1.03471026540444,0.597390250264525,2009,7,13,0.378593889720018
"59",11.164,11.113,11.671,11.316,0.308494732532016,0.178109516870941,2009,8,12.8666666666667,0.378593889720018
"60",11.97,11.628,11.317,11.6383333333333,0.326622616077536,0.188575655315785,2009,9,12.3333333333333,0.378593889720018
"61",11.237,10.493,10.421,10.717,0.451769852911856,0.260829446190418,2010,0,12.3333333333333,0.378593889720018
"62",10.267,11.175,11.07,10.8373333333333,0.496705479467797,0.286773042278695,2010,1,12.7666666666667,0.378593889720018
"63",10.582,9.685,10.479,10.2486666666667,0.490858771270651,0.283397443727199,2010,2,11.8,0.378593889720018
"64",10.148,11.564,11.138,10.95,0.726479180706509,0.419432950541562,2010,3,13.2,0.378593889720018
"65",11.462,11.34,10.927,11.243,0.280380099151135,0.161877525720322,2010,4,12.5666666666667,0.378593889720018
"66",11.996,11.378,10.472,11.282,0.766522015339417,0.442551691895987,2010,5,12.6,0.378593889720018
"67",11.436,11.536,11.45,11.474,0.0541479454827235,0.0312623309005156,2010,6,12.3666666666667,0.378593889720018
"68",11.506,11.753,11.882,11.7136666666667,0.191061072260503,0.11030916150126,2010,7,13,0.378593889720018
"69",11.285,11.026,11.721,11.344,0.351236387636589,0.202786422951176,2010,8,12.8666666666667,0.378593889720018
"70",11.745,10.938,11.392,11.3583333333333,0.404552015609035,0.233568215113082,2010,9,12.3333333333333,0.378593889720018
"71",10.269,9.85,9.134,9.751,0.573939892323229,0.331364351331481,2011,0,12.3333333333333,0.378593889720018
"72",8.215,10.066,10.521,9.60066666666667,1.22139687789569,0.705173816240444,2011,1,12.7666666666667,0.378593889720018
"73",10.355,9.124,8.878,9.45233333333333,0.791349690928943,0.456885957080952,2011,2,11.8,0.378593889720018
"74",11.16,11.263,10.975,11.1326666666667,0.145932632859595,0.0842542448650381,2011,3,13.2,0.378593889720018
"75",10.7,11.502,10.163,10.7883333333333,0.673856315050422,0.389051124889491,2011,4,12.5666666666667,0.378593889720018
"76",11.258,11.467,10.503,11.076,0.507116357456551,0.292783765488002,2011,5,12.6,0.378593889720018
"77",11.612,11.666,11.088,11.4553333333333,0.319263736326777,0.18432700411075,2011,6,12.3666666666667,0.378593889720018
"78",11.081,11.053,11.266,11.1333333333333,0.115742530356534,0.0668239810580336,2011,7,13,0.378593889720018
"79",10.758,11.575,10.765,11.0326666666667,0.469687484752716,0.271174195756979,2011,8,12.8666666666667,0.378593889720018
"80",11.064,11.257,11.227,11.1826666666667,0.103857273858567,0.0599620250195442,2011,9,12.3333333333333,0.378593889720018
"81",11.383,10.856,9.871,10.7033333333333,0.767473995216341,0.443101317734192,2012,0,12.3333333333333,0.378593889720018
"82",11.452,12.293,11.466,11.737,0.481561003404553,0.278029374946845,2012,1,12.7666666666667,0.378593889720018
"83",11.863,10.963,10.992,11.2726666666667,0.511449248052368,0.295285361039867,2012,2,11.8,0.378593889720018
"84",12.974,12.992,12.421,12.7956666666667,0.324595645893986,0.187405383534673,2012,3,13.2,0.378593889720018
"85",11.46,12.911,12.798,12.3896666666667,0.807094996473979,0.465976513475852,2012,4,12.5666666666667,0.378593889720018
"86",12.557,12.257,12.184,12.3326666666667,0.197677346535544,0.114129069234987,2012,5,12.6,0.378593889720018
"87",12.676,12.79,12.5,12.6553333333333,0.14610042208472,0.0843511180193308,2012,6,12.3666666666667,0.378593889720018
"88",12.23,12.228,12.029,12.1623333333333,0.115474383883757,0.0666691666197935,2012,7,13,0.378593889720018
"89",11.919,12.301,13.724,12.648,0.951216589426404,0.549185153962972,2012,8,12.8666666666667,0.378593889720018
"90",12.922,13.842,13.604,13.456,0.477522774326,0.275697902301293,2012,9,12.3333333333333,0.378593889720018
"91",11.383,10.856,9.871,10.7033333333333,0.767473995216341,0.443101317734192,2012,0,12.3333333333333,0.378593889720018
"92",11.452,12.293,11.466,11.737,0.481561003404553,0.278029374946845,2012,1,12.7666666666667,0.378593889720018
"93",11.863,10.963,10.992,11.2726666666667,0.511449248052368,0.295285361039867,2012,2,11.8,0.378593889720018
"94",12.974,12.992,12.421,12.7956666666667,0.324595645893986,0.187405383534673,2012,3,13.2,0.378593889720018
"95",11.46,12.911,12.798,12.3896666666667,0.807094996473979,0.465976513475852,2012,4,12.5666666666667,0.378593889720018
"96",12.557,12.257,12.184,12.3326666666667,0.197677346535544,0.114129069234987,2012,5,12.6,0.378593889720018
"97",12.676,12.79,12.5,12.6553333333333,0.14610042208472,0.0843511180193308,2012,6,12.3666666666667,0.378593889720018
"98",12.23,12.228,12.029,12.1623333333333,0.115474383883757,0.0666691666197935,2012,7,13,0.378593889720018
"99",11.919,12.301,13.724,12.648,0.951216589426404,0.549185153962972,2012,8,12.8666666666667,0.378593889720018
"100",12.922,13.842,13.604,13.456,0.477522774326,0.275697902301293,2012,9,12.3333333333333,0.378593889720018
"101",11.474,11.232,10.526,11.0773333333333,0.492562009632628,0.284380808853981,2013,0,12.3333333333333,0.378593889720018
"102",11.084,12.316,11.728,11.7093333333333,0.616212084702446,0.355770212980857,2013,1,12.7666666666667,0.378593889720018
"103",11.686,10.408,11.733,11.2756666666667,0.751788755790703,0.434045440529497,2013,2,11.8,0.378593889720018
"104",12.475,12.84,13.201,12.8386666666667,0.363001836542646,0.209579208044225,2013,3,13.2,0.378593889720018
"105",12.331,12.153,13.329,12.6043333333333,0.63385908002752,0.365958710482177,2013,4,12.5666666666667,0.378593889720018
"106",12.979,12.966,13.601,13.182,0.362922856816708,0.209533609078194,2013,5,12.6,0.378593889720018
"107",13.209,13.661,10.648,12.506,1.62486891778999,0.938118507083904,2013,6,12.3666666666667,0.378593889720018
"108",12.503,13.557,13.237,13.099,0.54038134682833,0.311989316056389,2013,7,13,0.378593889720018
"109",12.534,12.445,12.858,12.6123333333333,0.217357616230334,0.125491478240999,2013,8,12.8666666666667,0.378593889720018
"110",12.637,13.003,13.765,13.135,0.575468504785449,0.33224689614803,2013,9,12.3333333333333,0.378593889720018
"111",12.485,12.016,12.098,12.1996666666667,0.250484197771702,0.14461711901124,2014,0,12.3333333333333,0.378593889720018
"112",12.653,12.139,12.795,12.529,0.34513185885977,0.199261971618604,2014,1,12.7666666666667,0.378593889720018
"113",11.897,12.425,11.608,11.9766666666667,0.414285328407045,0.23918774587712,2014,2,11.8,0.378593889720018
"114",13.955,12.779,13.218,13.3173333333333,0.594259483166515,0.343095872574675,2014,3,13.2,0.378593889720018
"115",13.488,13.653,13.905,13.682,0.21000714273567,0.121247680390183,2014,4,12.5666666666667,0.378593889720018
"116",14.188,14.782,14.664,14.5446666666667,0.314466744399679,0.18155745953034,2014,5,12.6,0.378593889720018
"117",15.212,16.114,15.011,15.4456666666667,0.587454111683061,0.339166789516768,2014,6,12.3666666666667,0.378593889720018
"118",14.899,14.799,15.432,15.0433333333333,0.340288603002413,0.196465716545605,2014,7,13,0.378593889720018
"119",13.818,13.911,14.083,13.9373333333333,0.134448255226066,0.0776237363468448,2014,8,12.8666666666667,0.378593889720018
"120",14.883,15.312,15.075,15.09,0.214892996628555,0.124068529450461,2014,9,12.3333333333333,0.378593889720018
"121",12.949,12.902,11.562,12.471,0.787567774861313,0.454702466821254,2015,0,12.3333333333333,0.378593889720018
"122",13.13,12.583,12.534,12.749,0.330864020407176,0.191024431247245,2015,1,12.7666666666667,0.378593889720018
"123",12.623,12.213,12.836,12.5573333333333,0.316648595975624,0.182817152125043,2015,2,11.8,0.378593889720018
"124",14.198,14.153,14.184,14.1783333333333,0.0230289672658877,0.0132957804501193,2015,3,13.2,0.378593889720018
"125",13.856,14.978,13.751,14.195,0.680127193986537,0.392671618531312,2015,4,12.5666666666667,0.378593889720018
"126",14.925,15.397,14.01,14.7773333333333,0.705192408732066,0.407143027011939,2015,5,12.6,0.378593889720018
"127",15.531,15.76,15.272,15.521,0.24415364015308,0.140962169866008,2015,6,12.3666666666667,0.378593889720018
"128",15.604,14.338,14.703,14.8816666666667,0.651636657450556,0.376222599592907,2015,7,13,0.378593889720018
"129",14.759,14.36,14.311,14.4766666666667,0.245732239100476,0.141873574393229,2015,8,12.8666666666667,0.378593889720018
"130",14.931,15.041,16.512,15.4946666666667,0.88275156943125,0.509656856238697,2015,9,12.3333333333333,0.378593889720018
"131",12.352,11.533,11.278,11.721,0.561139020208005,0.323973764369895,2016,0,12.3333333333333,0.378593889720018
"132",12.613,12.103,12.402,12.3726666666667,0.256262235480246,0.147953070637656,2016,1,12.7666666666667,0.378593889720018
"133",12.039,11.714,11.89,11.881,0.162686815691991,0.0939272768333741,2016,2,11.8,0.378593889720018
"134",13.381,13.253,13.857,13.497,0.318270325352521,0.183753458017348,2016,3,13.2,0.378593889720018
"135",12.89,13.284,12.305,12.8263333333333,0.492595506813992,0.284400148460659,2016,4,12.5666666666667,0.378593889720018
"136",14.105,14.059,14.318,14.1606666666667,0.138182246809543,0.0797795573927167,2016,5,12.6,0.378593889720018
"137",14.3,14.576,14.661,14.5123333333333,0.188733498174895,0.108965335976375,2016,6,12.3666666666667,0.378593889720018
"138",14.627,14.8,14.407,14.6113333333333,0.196967848476175,0.113719440339421,2016,7,13,0.378593889720018
"139",13.485,13.606,12.998,13.363,0.321836915222602,0.185812629638928,2016,8,12.8666666666667,0.378593889720018
"140",14.328,14.592,15.305,14.7416666666667,0.505403139417765,0.291794638592129,2016,9,12.3333333333333,0.378593889720018
"141",12.26,12.105,12.563,12.3093333333333,0.232951354006225,0.134494526943582,2017,0,12.3333333333333,0.378593889720018
"142",12.334,12.241,12.44,12.3383333333333,0.0995707453689753,0.0574871966421896,2017,1,12.7666666666667,0.378593889720018
"143",13.948,12.815,12.972,13.245,0.613855846270116,0.354409838087677,2017,2,11.8,0.378593889720018
"144",14.779,15.24,14.037,14.6853333333333,0.606945082633786,0.350419906841936,2017,3,13.2,0.378593889720018
"145",14.423,14.651,14.496,14.5233333333333,0.116431668086192,0.0672218549117604,2017,4,12.5666666666667,0.378593889720018
"146",13.946,14.637,14.563,14.382,0.379395571929879,0.219044135583068,2017,5,12.6,0.378593889720018
"147",14.504,15.748,15.645,15.299,0.690413644129373,0.398610503290284,2017,6,12.3666666666667,0.378593889720018
"148",14.435,17.807,15.04,15.7606666666667,1.79780875883208,1.03796537086317,2017,7,13,0.378593889720018
"149",13.965,14.006,15.183,14.3846666666667,0.69168080306839,0.399342097844832,2017,8,12.8666666666667,0.378593889720018
"150",14.385,15.666,15.296,15.1156666666667,0.65926499477322,0.380626822199616,2017,9,12.3333333333333,0.0979406391403812
